Author,Study_Ref,Study_DOI,Exposure,Outcome,Instrument,Reported_Measure,Coeff_G_X,Coeff_G_X_SE,Coeff_G_Y,Coeff_G_Y_SE
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11657342,OR,0.0140,0.0019,‐0.0018,0.0131
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11657979,OR,‐0.0091,0.0017,0.0316,0.0113
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11663602,OR,‐0.0130,0.0016,‐0.0032,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11663678,OR,‐0.0121,0.0022,‐0.0047,0.0149
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs116656374,OR,‐0.0242,0.0038,0.0022,0.0302
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11675476,OR,‐0.0127,0.0014,0.0131,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1167827,OR,0.0104,0.0014,‐0.0116,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11678980,OR,‐0.0166,0.0014,0.0092,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11687736,OR,‐0.0105,0.0015,‐0.0004,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11693885,OR,‐0.0091,0.0014,0.0104,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs116967397,OR,0.0315,0.0056,‐0.0109,0.0439
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs117005905,OR,0.0150,0.0022,0.0007,0.014
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11703948,OR,‐0.0168,0.0024,0.0081,0.0156
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1171040,OR,‐0.0113,0.0017,0.0302,0.0113
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11716398,OR,0.0159,0.0021,0.0144,0.0131
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11720093,OR,0.0150,0.0026,0.0168,0.0177
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11720985,OR,0.0085,0.0015,‐0.0046,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11724690,OR,0.0093,0.0015,0.0187,0.0107
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs117273411,OR,‐0.0211,0.0034,0.0317,0.0297
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11732160,OR,0.0105,0.0016,0.0071,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11732657,OR,‐0.0126,0.0016,0.0074,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11733439,OR,‐0.0096,0.0017,0.0127,0.0108
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11736863,OR,0.0142,0.0018,0.0075,0.0122
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs117398064,OR,‐0.0141,0.0025,0.0045,0.0179
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs117468730,OR,‐0.0310,0.005,0.0154,0.0322
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs117623407,OR,‐0.0118,0.002,‐0.0102,0.0147
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11765387,OR,0.0086,0.0015,0.0001,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs117668569,OR,0.0234,0.0042,‐0.0318,0.0293
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs117677995,OR,‐0.0180,0.0032,0.0345,0.03
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11772232,OR,0.0177,0.0019,‐0.0276,0.0132
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11774212,OR,0.0128,0.0014,‐0.0057,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs117799466,OR,0.0106,0.0016,‐0.0111,0.0124
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11780023,OR,0.0085,0.0014,‐0.0012,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11789013,OR,0.0106,0.0016,‐0.0157,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs117895796,OR,0.0362,0.0064,‐0.0004,0.0517
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs118040169,OR,‐0.0248,0.0038,‐0.0110,0.0313
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs118093058,OR,0.0146,0.0021,0.0149,0.0163
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs118134876,OR,‐0.0223,0.003,0.0521,0.0239
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11845781,OR,‐0.0079,0.0014,‐0.0050,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11871429,OR,0.0128,0.0017,0.0050,0.0107
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11876620,OR,0.0143,0.0024,0.0054,0.0165
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11894424,OR,0.0209,0.0033,‐0.0161,0.0174
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11917701,OR,‐0.0087,0.0014,0.0068,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs11919835,OR,0.0089,0.0015,‐0.0215,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1196760,OR,0.0139,0.0025,0.0113,0.0192
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12005151,OR,0.0087,0.0015,0.0051,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12028010,OR,0.0164,0.0017,‐0.0118,0.0114
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12028229,OR,0.0099,0.0016,0.0225,0.0123
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12054166,OR,0.0096,0.0016,‐0.0113,0.011
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12076635,OR,0.0207,0.0017,‐0.0143,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12113634,OR,0.0088,0.0015,‐0.0117,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12123293,OR,0.0086,0.0015,‐0.0026,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12126231,OR,0.0095,0.0014,‐0.0097,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12127928,OR,0.0108,0.0018,‐0.0100,0.0128
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12145078,OR,‐0.0127,0.0017,0.0063,0.0113
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12151248,OR,‐0.0149,0.0023,‐0.0062,0.0185
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12170452,OR,0.0105,0.0014,‐0.0009,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1220779,OR,‐0.0079,0.0014,0.0149,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12234369,OR,0.0087,0.0015,0.0070,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12238011,OR,‐0.0141,0.0026,0.0081,0.0157
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12273435,OR,‐0.0132,0.0017,0.0216,0.012
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12285074,OR,0.0161,0.0023,0.0164,0.0127
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12304188,OR,0.0111,0.0019,‐0.0035,0.0117
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12325727,OR,0.0088,0.0014,‐0.0330,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12332731,OR,0.0135,0.0018,‐0.0142,0.0131
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12342546,OR,‐0.0128,0.0017,‐0.0058,0.0109
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12359372,OR,‐0.0092,0.0015,0.0232,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12375949,OR,‐0.0138,0.0014,0.0044,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12405889,OR,‐0.0098,0.0014,0.0002,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12431682,OR,‐0.0093,0.0015,‐0.0043,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12438177,OR,0.0093,0.0015,‐0.0192,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12453682,OR,0.0102,0.0015,‐0.0246,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1245829,OR,‐0.0099,0.0014,0.0179,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12467175,OR,‐0.0081,0.0014,0.0250,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12468040,OR,0.0137,0.0014,0.0026,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12473986,OR,‐0.0085,0.0015,0.0139,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12477385,OR,0.0109,0.0017,‐0.0231,0.0117
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12478156,OR,0.0108,0.0015,0.0129,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12503522,OR,‐0.0113,0.0016,0.0172,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12506221,OR,‐0.0130,0.0014,0.0165,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12516990,OR,‐0.0099,0.0017,0.0103,0.0122
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12519073,OR,‐0.0107,0.0017,‐0.0098,0.0112
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12524795,OR,0.0102,0.0014,‐0.0111,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12568153,OR,‐0.0091,0.0015,0.0117,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12571549,OR,0.0151,0.002,‐0.0072,0.0119
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12574281,OR,‐0.0080,0.0015,‐0.0070,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12591647,OR,‐0.0152,0.0018,0.0175,0.0112
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12601380,OR,‐0.0082,0.0014,0.0061,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12602286,OR,0.0160,0.0021,‐0.0306,0.0121
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12613500,OR,0.0098,0.0014,‐0.0058,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12614263,OR,0.0083,0.0014,‐0.0080,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12620796,OR,0.0121,0.0019,‐0.0140,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12638072,OR,‐0.0107,0.0015,0.0017,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12643771,OR,0.0130,0.0015,‐0.0079,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12646216,OR,0.0084,0.0014,‐0.0173,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12646523,OR,‐0.0132,0.0016,0.0036,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12659776,OR,0.0085,0.0014,‐0.0186,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12670376,OR,0.0092,0.0014,‐0.0129,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1267062,OR,0.0113,0.0018,‐0.0045,0.0128
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12682775,OR,‐0.0119,0.0017,0.0034,0.0107
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12694681,OR,0.0102,0.0015,‐0.0062,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12709186,OR,‐0.0091,0.0015,0.0062,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12712269,OR,‐0.0107,0.0014,0.0078,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12746551,OR,0.0248,0.0041,0.0243,0.0301
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12750688,OR,0.0116,0.0016,0.0249,0.0117
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12761729,OR,‐0.0098,0.0016,‐0.0018,0.0118
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12761761,OR,0.0153,0.0017,‐0.0011,0.0119
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12764593,OR,0.0202,0.0029,0.0015,0.0221
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12765185,OR,‐0.0088,0.0016,0.0170,0.0114
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12774577,OR,0.0142,0.002,‐0.0175,0.0142
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12789313,OR,0.0092,0.0014,‐0.0042,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12790196,OR,‐0.0101,0.0015,‐0.0090,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12810587,OR,0.0094,0.0015,‐0.0080,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12875339,OR,‐0.0108,0.0015,‐0.0007,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12888615,OR,0.0120,0.0018,‐0.0093,0.0122
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12891042,OR,0.0092,0.0014,‐0.0041,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12891191,OR,0.0080,0.0014,‐0.0086,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12912465,OR,‐0.0104,0.0016,0.0348,0.0122
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12952191,OR,‐0.0081,0.0014,0.0055,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12953422,OR,‐0.0080,0.0014,0.0152,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12957463,OR,0.0146,0.0018,‐0.0158,0.0115
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12962845,OR,‐0.0123,0.0021,0.0138,0.0136
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12967010,OR,0.0114,0.0017,0.0002,0.0122
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12970264,OR,‐0.0085,0.0014,0.0009,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs12981405,OR,‐0.0112,0.0019,0.0003,0.012
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs13009915,OR,0.0212,0.0037,0.0401,0.0343
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs13010288,OR,0.0198,0.0021,‐0.0061,0.0154
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs13010566,OR,‐0.0091,0.0014,‐0.0002,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs13015496,OR,0.0119,0.0018,‐0.0113,0.0115
